Sig Name,Drive F,Frame 102951,
       6.999727,     0.03283522
       7.001563,     0.03277301
       7.003398,     0.03275236
       7.005234,     0.03260905
       7.007071,     0.03247545
       7.008906,     0.03236237
       7.010742,     0.03227465
       7.012539,     0.03216035
       7.014375,     0.03209063
       7.016211,     0.03205326
       7.018047,     0.03194607
       7.019883,     0.03187022
       7.021719,     0.03182304
       7.023555,     0.03183012
       7.025391,     0.03172424
       7.027188,     0.03162918
       7.029024,     0.03160414
       7.030859,      0.0315433
       7.032695,     0.03149505
       7.034531,     0.03145774
       7.036367,     0.03138881
       7.038203,     0.03130515
       7.040039,     0.03121625
       7.041875,     0.03117337
       7.043672,      0.0311116
       7.045508,     0.03111735
       7.047344,     0.03106636
        7.04918,     0.03101203
       7.051016,     0.03096796
       7.052852,     0.03095027
       7.054688,     0.03088463
       7.056523,     0.03085177
       7.058321,     0.03081468
       7.060156,     0.03074665
       7.061992,     0.03068108
       7.063828,     0.03062956
       7.065664,     0.03056752
         7.0675,     0.03056614
       7.069336,     0.03056552
       7.071172,     0.03056421
       7.072969,     0.03046896
       7.074805,     0.03037849
       7.076641,     0.03031199
       7.078477,     0.03024865
       7.080313,     0.03025295
       7.082149,     0.03029093
       7.083984,     0.03027705
        7.08582,     0.03020048
       7.087656,     0.03011013
       7.089453,     0.03004838
       7.091289,     0.03005737
       7.093125,     0.03004814
       7.094981,      0.0300157
       7.096777,     0.02995948
       7.098613,     0.02988573
        7.10045,     0.02986158
       7.102285,     0.02991165
       7.104121,     0.02989333
       7.105957,     0.02982588
       7.107793,     0.02975177
       7.109629,     0.02967333
       7.111426,      0.0296524
       7.113262,      0.0296339
       7.115098,     0.02959639
       7.116934,     0.02958698
        7.11877,     0.02958245
       7.120605,     0.02953242
       7.122441,     0.02948515
       7.124278,     0.02946743
       7.126113,     0.02942244
        7.12791,     0.02942475
       7.129746,     0.02934272
       7.131582,     0.02934011
       7.133418,     0.02930068
       7.135254,     0.02924346
        7.13709,     0.02923871
       7.138926,     0.02923188
       7.140762,     0.02922268
       7.142559,     0.02919438
       7.144395,     0.02916774
       7.146231,     0.02909773
       7.148067,     0.02905218
       7.149902,     0.02904263
       7.151738,     0.02903474
       7.153574,     0.02898853
        7.15541,     0.02892594
       7.157207,     0.02891658
       7.159043,     0.02890522
       7.160879,     0.02888906
       7.162715,     0.02886701
       7.164551,     0.02879022
       7.166387,     0.02874276
       7.168223,     0.02875894
       7.170059,     0.02875815
       7.171895,     0.02867973
       7.173692,     0.02865542
       7.175528,     0.02867052
       7.177383,     0.02864728
       7.179199,     0.02862299
       7.181035,     0.02851901
       7.182871,     0.02851159
       7.184707,     0.02853862
       7.186543,      0.0285192
        7.18834,     0.02846853
       7.190176,      0.0284339
       7.192012,     0.02844097
       7.193848,     0.02843236
       7.195683,     0.02831496
        7.19752,     0.02829106
       7.199356,     0.02830409
       7.201191,     0.02831537
       7.203027,     0.02825525
       7.204824,     0.02824983
        7.20666,     0.02821249
       7.208496,     0.02815023
       7.210332,     0.02810321
       7.212168,     0.02812433
       7.214004,     0.02813067
        7.21584,     0.02808153
       7.217676,     0.02803524
       7.219492,     0.02804598
       7.221328,     0.02801685
       7.223164,     0.02800172
          7.225,     0.02795741
       7.226797,     0.02795173
       7.228633,     0.02794112
       7.230469,      0.0279064
       7.232305,     0.02785952
       7.234141,       0.027832
       7.235977,     0.02779901
       7.237813,     0.02780131
       7.239648,     0.02772978
       7.241485,     0.02768877
       7.243281,      0.0277376
       7.245117,      0.0276893
       7.246953,     0.02765078
       7.248789,     0.02761233
       7.250625,     0.02760533
       7.252461,     0.02762076
       7.254297,     0.02755482
       7.256133,     0.02752428
        7.25793,     0.02752593
       7.259766,     0.02749209
       7.261601,     0.02747039
       7.263438,      0.0273935
       7.265274,     0.02741922
       7.267109,     0.02742662
       7.268945,     0.02740382
       7.270782,     0.02733366
       7.272578,     0.02735166
       7.274414,     0.02734317
        7.27625,     0.02728807
       7.278086,      0.0272671
       7.279922,     0.02727034
       7.281758,     0.02721168
       7.283594,     0.02715664
        7.28543,     0.02717506
       7.287266,     0.02720215
       7.289063,     0.02713313
       7.290898,     0.02709343
       7.292735,     0.02709017
        7.29457,     0.02705109
       7.296406,     0.02704148
       7.298242,     0.02705617
       7.300078,     0.02695865
       7.301914,     0.02695829
       7.303711,     0.02702849
       7.305547,     0.02692102
       7.307383,     0.02689023
       7.309219,     0.02693353
       7.311055,     0.02690511
       7.312891,     0.02684228
       7.314727,      0.0268817
       7.316563,     0.02684547
       7.318398,     0.02676153
       7.320195,     0.02678401
       7.322031,     0.02681571
       7.323867,     0.02670678
       7.325703,     0.02673706
       7.327539,     0.02673829
       7.329375,     0.02667422
       7.331211,     0.02662931
       7.333047,     0.02663418
       7.334844,     0.02665672
        7.33668,     0.02662954
       7.338516,     0.02659054
       7.340352,     0.02658138
       7.342187,      0.0265824
       7.344024,     0.02648718
        7.34586,     0.02648565
       7.347695,     0.02653134
       7.349512,     0.02647457
       7.351348,     0.02646977
       7.353184,     0.02645312
        7.35502,     0.02639493
       7.356816,     0.02639352
       7.358653,      0.0263976
       7.360488,     0.02637507
       7.362324,     0.02631368
        7.36416,     0.02632924
       7.365996,     0.02627715
       7.367832,     0.02627183
       7.369668,     0.02624701
       7.371504,     0.02627126
       7.373301,     0.02618671
       7.375137,     0.02618842
       7.376973,     0.02619627
       7.378808,     0.02615328
       7.380645,     0.02622023
       7.382481,     0.02617866
       7.384316,     0.02609457
       7.386152,     0.02610996
       7.387949,     0.02609404
       7.389785,     0.02605069
       7.391621,     0.02602424
       7.393457,     0.02601138
       7.395293,     0.02606023
       7.397129,     0.02598653
       7.398965,     0.02597563
       7.400801,     0.02600087
       7.402637,     0.02588226
       7.404434,     0.02593973
        7.40627,     0.02589879
       7.408105,     0.02588667
       7.409942,     0.02586794
       7.411777,     0.02588814
       7.413613,     0.02586394
       7.415449,     0.02581771
       7.417285,     0.02582128
       7.419082,     0.02578732
       7.420918,     0.02576486
       7.422754,     0.02580916
        7.42459,     0.02572814
       7.426426,     0.02575647
       7.428262,     0.02575054
       7.430098,     0.02570418
       7.431934,      0.0256485
       7.433731,     0.02566575
       7.435566,     0.02566484
       7.437402,     0.02564882
       7.439239,     0.02563228
       7.441074,      0.0255989
        7.44291,     0.02562232
       7.444746,     0.02557429
       7.446582,     0.02557564
       7.448418,     0.02557074
       7.450215,     0.02550854
       7.452051,     0.02556347
       7.453887,     0.02548356
       7.455723,     0.02553266
       7.457559,     0.02553672
       7.459394,     0.02543915
       7.461231,     0.02552002
       7.463067,      0.0254085
       7.464863,     0.02545545
       7.466699,     0.02544029
       7.468535,     0.02536423
       7.470371,     0.02542697
       7.472207,     0.02539361
       7.474043,     0.02536242
       7.475879,     0.02538722
       7.477715,     0.02534397
       7.479551,       0.025362
       7.481348,     0.02532526
       7.483203,     0.02532115
       7.485039,     0.02532911
       7.486875,     0.02531176
       7.488672,     0.02525895
       7.490508,     0.02529198
       7.492344,     0.02524968
        7.49418,     0.02521083
       7.496016,     0.02522463
       7.497852,     0.02522546
       7.499688,     0.02524079
       7.501523,     0.02516455
        7.50332,     0.02518397
       7.505157,     0.02517054
       7.506992,     0.02516789
       7.508828,     0.02518157
       7.510664,     0.02519151
         7.5125,     0.02513915
       7.514336,     0.02514076
       7.516172,     0.02510389
       7.518008,     0.02510697
       7.519805,     0.02506603
       7.521641,     0.02507637
       7.523477,      0.0250954
       7.525312,     0.02502332
       7.527149,     0.02507633
       7.528985,      0.0250891
        7.53082,     0.02500896
       7.532656,     0.02505628
       7.534453,     0.02503692
       7.536289,     0.02501476
       7.538125,     0.02503714
       7.539961,     0.02505031
       7.541797,     0.02504627
       7.543633,     0.02499731
       7.545469,     0.02500967
       7.547305,     0.02497413
       7.549102,     0.02495845
       7.550938,     0.02498274
       7.552773,     0.02496605
       7.554609,     0.02500263
       7.556446,      0.0249623
       7.558281,     0.02492848
       7.560117,     0.02493578
       7.561953,     0.02493955
       7.563789,     0.02492678
       7.565586,     0.02494675
       7.567422,     0.02493193
       7.569258,     0.02494766
       7.571094,     0.02491044
        7.57293,     0.02491227
       7.574766,      0.0249371
       7.576602,     0.02488877
       7.578438,     0.02491822
       7.580235,      0.0248892
        7.58207,     0.02491438
       7.583906,     0.02492165
       7.585742,     0.02489529
       7.587578,     0.02494581
       7.589414,     0.02486511
        7.59125,     0.02494007
       7.593086,     0.02487179
       7.594883,     0.02493793
       7.596719,     0.02485069
       7.598555,     0.02490897
       7.600391,     0.02487055
       7.602227,     0.02487629
       7.604063,     0.02490381
       7.605898,       0.024884
       7.607735,      0.0248723
       7.609571,     0.02487508
       7.611367,      0.0248886
       7.613203,     0.02489204
       7.615039,      0.0249031
       7.616875,     0.02485412
       7.618711,     0.02487941
       7.620547,     0.02488226
       7.622364,     0.02490225
       7.624199,      0.0248952
       7.626035,     0.02490197
       7.627871,     0.02486107
       7.629707,     0.02490709
       7.631543,     0.02489019
        7.63334,     0.02490043
       7.635176,     0.02490693
       7.637012,     0.02492473
       7.638848,     0.02489319
       7.640684,     0.02490761
       7.642519,     0.02491983
       7.644356,     0.02491114
       7.646192,     0.02492154
       7.648027,     0.02491324
       7.649824,     0.02495368
        7.65166,     0.02491276
       7.653496,     0.02496209
       7.655332,     0.02492054
       7.657168,     0.02495351
       7.659004,     0.02495911
        7.66084,     0.02498068
       7.662676,     0.02496389
       7.664473,     0.02497439
       7.666309,     0.02497617
       7.668145,     0.02500034
       7.669981,     0.02497879
       7.671816,     0.02498318
       7.673653,     0.02501482
       7.675488,     0.02500334
       7.677324,     0.02503846
        7.67916,     0.02500738
       7.680957,      0.0250591
       7.682793,     0.02503626
       7.684629,     0.02508007
       7.686465,     0.02504259
       7.688301,     0.02506134
       7.690137,     0.02504462
       7.691973,     0.02509035
       7.693809,     0.02504876
       7.695606,     0.02513131
       7.697442,     0.02509612
       7.699277,     0.02515846
       7.701113,     0.02508943
        7.70295,     0.02519434
       7.704785,     0.02511032
       7.706621,     0.02519864
       7.708457,     0.02514359
       7.710254,     0.02522822
        7.71209,     0.02516168
       7.713926,     0.02522463
       7.715762,     0.02516397
       7.717598,     0.02524388
       7.719434,     0.02522259
        7.72127,     0.02503908
       7.723105,     0.02457606
       7.724942,      0.0254915
       7.726738,     0.02523948
       7.728574,     0.02522735
        7.73041,     0.02521911
       7.732246,      0.0252697
       7.734082,     0.02526372
       7.735918,     0.02528796
       7.737754,     0.02526322
        7.73959,     0.02529192
       7.741387,     0.02525171
       7.743223,     0.02531644
       7.745059,     0.02527943
       7.746895,     0.02534753
       7.748731,     0.02528522
       7.750566,      0.0253941
       7.752402,     0.02533232
       7.754239,      0.0253602
       7.756035,     0.02533702
       7.757871,     0.02535829
       7.759707,     0.02537357
       7.761543,     0.02535599
       7.763379,     0.02537046
       7.765215,     0.02539589
       7.767031,     0.02536586
       7.768867,     0.02540768
       7.770703,      0.0254074
       7.772539,     0.02542742
       7.774375,     0.02544045
       7.776211,     0.02548589
       7.778047,     0.02547593
       7.779844,      0.0255026
        7.78168,     0.02548044
       7.783516,      0.0255424
       7.785352,     0.02548609
       7.787188,     0.02558002
       7.789023,       0.025473
        7.79086,     0.02555346
       7.792696,     0.02554958
       7.794492,     0.02554798
       7.796328,     0.02557306
       7.798164,     0.02556501
            7.8,     0.02559828
       7.801836,      0.0256015
       7.803672,      0.0256334
       7.805508,     0.02560448
       7.807344,      0.0256071
        7.80918,     0.02564407
       7.810977,     0.02563089
       7.812813,     0.02566441
       7.814649,     0.02564773
       7.816484,     0.02566422
        7.81832,     0.02566584
       7.820157,     0.02567169
       7.821992,     0.02570524
       7.823828,     0.02568003
       7.825625,      0.0257303
       7.827461,     0.02570616
       7.829297,     0.02575108
       7.831133,     0.02575034
       7.832969,     0.02578086
       7.834805,     0.02576445
       7.836641,     0.02576699
       7.838477,     0.02575954
       7.840312,      0.0257745
        7.84211,     0.02580246
       7.843946,      0.0257744
       7.845781,     0.02580694
       7.847617,     0.02575716
       7.849453,     0.02581667
       7.851289,     0.02578059
       7.853125,     0.02585158
       7.854961,     0.02580291
       7.856758,     0.02584805
       7.858594,     0.02584138
        7.86043,     0.02585901
       7.862266,     0.02587505
       7.864102,     0.02584642
       7.865938,     0.02590844
       7.867774,     0.02583799
       7.869609,     0.02592651
       7.871407,     0.02587457
       7.873242,     0.02592667
       7.875078,     0.02591062
       7.876914,     0.02588538
        7.87875,     0.02591249
       7.880586,     0.02593629
       7.882422,     0.02590466
       7.884258,        0.02594
       7.886094,     0.02592017
       7.887891,     0.02593934
       7.889727,     0.02593117
       7.891562,     0.02593701
       7.893399,      0.0259613
       7.895235,     0.02595591
        7.89707,     0.02595806
       7.898906,     0.02597477
       7.900743,      0.0259563
       7.902539,     0.02601528
       7.904375,     0.02591947
       7.906211,     0.02597085
       7.908047,     0.02601317
       7.909883,     0.02597117
       7.911719,      0.0260118
       7.913555,     0.02598956
       7.915391,     0.02597325
       7.917207,      0.0260316
       7.919043,     0.02595741
       7.920879,     0.02605581
       7.922715,     0.02600534
       7.924551,     0.02597412
       7.926348,     0.02602777
       7.928184,      0.0259907
        7.93002,       0.026037
       7.931856,     0.02600019
       7.933692,     0.02600019
       7.935527,     0.02602735
       7.937364,     0.02598282
       7.939199,     0.02608459
       7.940996,     0.02600525
       7.942832,     0.02601174
       7.944668,     0.02606406
       7.946504,     0.02597033
        7.94834,     0.02606728
       7.950176,     0.02600972
       7.952012,     0.02595422
       7.953848,     0.02605919
       7.955645,     0.02597887
        7.95748,     0.02604425
       7.959317,     0.02602544
       7.961153,     0.02597331
       7.962988,     0.02603223
       7.964824,     0.02601435
        7.96666,     0.02602263
       7.968496,     0.02601104
       7.970332,     0.02600572
       7.972129,     0.02600966
       7.973965,     0.02601921
       7.975801,     0.02596807
       7.977637,     0.02601879
       7.979473,      0.0259614
       7.981309,     0.02604244
       7.983145,     0.02596421
       7.984981,     0.02599195
       7.986777,     0.02593859
       7.988614,     0.02598419
       7.990449,     0.02598151
       7.992285,     0.02600728
       7.994121,     0.02594922
       7.995957,     0.02600347
       7.997793,     0.02592615
       7.999102,     0.02595759
