Sig Name,Drive F,Frame 61983,
Format,Mag,Scaling,EU

Hz,V
              4,     0.08020766
       4.001963,      0.0838182
       4.003916,     0.08399414
       4.005869,     0.08354831
       4.007822,     0.08386216
       4.009775,     0.08350204
       4.011728,     0.08360477
       4.013681,     0.08340867
       4.015635,     0.08336761
       4.017588,     0.08331327
       4.019541,     0.08321619
       4.021494,     0.08314466
       4.023447,     0.08303856
         4.0254,     0.08298513
       4.027353,     0.08284209
       4.029306,     0.08281782
        4.03126,     0.08261192
       4.033213,     0.08266918
       4.035166,     0.08248142
       4.037119,     0.08246426
       4.039072,     0.08243199
       4.041025,     0.08212165
       4.042978,     0.08245324
       4.044931,     0.08189205
       4.046885,     0.08226206
       4.048838,     0.08179117
       4.050791,     0.08202583
       4.052744,     0.08176208
       4.054697,     0.08178319
        4.05666,     0.08168502
       4.058613,     0.08149741
       4.060566,     0.08157653
        4.06252,     0.08135045
       4.064473,      0.0813405
       4.066426,     0.08129182
       4.068379,     0.08101768
       4.070332,     0.08120874
       4.072285,     0.08087718
       4.074238,     0.08100395
       4.076191,     0.08085087
       4.078145,     0.08070719
       4.080098,     0.08078807
       4.082051,     0.08049498
       4.084004,     0.08059364
       4.085957,     0.08037626
        4.08791,     0.08039972
       4.089863,     0.08026109
       4.091816,     0.08014795
        4.09377,     0.08013394
       4.095723,     0.07995198
       4.097676,     0.07990028
       4.099629,     0.07991331
       4.101582,     0.07967176
       4.103535,     0.07966307
       4.105488,      0.0796274
       4.107441,     0.07947919
       4.109404,     0.07948135
       4.111357,     0.07938247
        4.11331,     0.07927489
       4.115263,     0.07925332
       4.117217,     0.07903882
        4.11917,      0.0791502
       4.121123,     0.07893167
       4.123076,     0.07888094
       4.125029,     0.07887083
       4.126982,     0.07866693
       4.128935,     0.07861389
       4.130888,     0.07851784
       4.132842,     0.07845591
       4.134795,     0.07837106
       4.136748,     0.07832474
       4.138701,      0.0782095
       4.140654,     0.07809903
       4.142607,     0.07809365
        4.14456,     0.07798193
       4.146513,     0.07785228
       4.148467,      0.0777467
        4.15042,     0.07781976
       4.152373,     0.07766174
       4.154326,     0.07752529
       4.156279,     0.07756402
       4.158232,     0.07742135
       4.160185,     0.07727043
       4.162138,     0.07738508
       4.164092,     0.07714871
       4.166055,      0.0769312
       4.168008,      0.0771169
       4.169961,     0.07692393
       4.171914,     0.07673866
       4.173867,     0.07686652
        4.17582,     0.07667151
       4.177773,     0.07650033
       4.179727,     0.07656744
        4.18168,     0.07646755
       4.183633,     0.07625154
       4.185586,     0.07630927
       4.187539,     0.07631797
       4.189492,     0.07603219
       4.191445,     0.07597507
       4.193398,     0.07605721
       4.195352,     0.07591309
       4.197305,     0.07573551
       4.199258,     0.07582437
       4.201211,     0.07570479
       4.203164,     0.07548775
       4.205117,     0.07544909
        4.20707,     0.07548269
       4.209023,     0.07530548
       4.210977,       0.075211
        4.21293,     0.07516409
       4.214883,     0.07515919
       4.216836,     0.07499521
       4.218789,     0.07495302
       4.220742,     0.07484279
       4.222685,     0.07469684
       4.224638,     0.07474995
       4.226592,     0.07467002
       4.228545,     0.07439152
       4.230498,     0.07441344
       4.232451,      0.0745569
       4.234404,     0.07421409
       4.236357,     0.07408872
        4.23831,     0.07421066
       4.240283,     0.07412171
       4.242236,     0.07387027
       4.244189,     0.07380323
       4.246142,     0.07382121
       4.248096,     0.07367498
       4.250049,     0.07357824
       4.252002,     0.07358952
       4.253955,     0.07346189
       4.255908,     0.07329515
       4.257861,     0.07326577
       4.259814,     0.07322133
       4.261767,     0.07308509
       4.263721,     0.07298848
       4.265674,     0.07299741
       4.267627,     0.07288546
        4.26958,     0.07279446
       4.271533,     0.07270975
       4.273486,     0.07264899
       4.275439,     0.07257995
       4.277392,     0.07254956
       4.279346,     0.07233727
       4.281289,     0.07228894
       4.283242,     0.07227588
       4.285195,     0.07214026
       4.287148,     0.07205203
       4.289102,     0.07204796
       4.291055,     0.07188452
       4.293008,      0.0717152
       4.294961,     0.07186127
       4.296914,     0.07181457
       4.298867,     0.07145934
        4.30082,     0.07142712
       4.302773,     0.07157513
       4.304727,     0.07137715
        4.30668,     0.07111271
       4.308633,     0.07115055
       4.310586,     0.07122819
       4.312539,      0.0711208
       4.314492,     0.07086822
       4.316445,     0.07083035
       4.318398,     0.07075749
       4.320352,     0.07068276
       4.322324,     0.07061156
       4.324277,     0.07046033
       4.326231,     0.07037534
       4.328184,     0.07041124
       4.330137,     0.07027989
        4.33209,     0.07024874
       4.334043,     0.07019581
       4.335996,     0.07006258
       4.337949,     0.06983627
       4.339902,     0.06987422
       4.341846,     0.06976463
       4.343799,     0.06964546
       4.345752,     0.06964055
       4.347705,     0.06961463
       4.349658,     0.06936973
       4.351611,     0.06926233
       4.353564,     0.06921943
       4.355517,     0.06917184
       4.357471,     0.06913581
       4.359424,     0.06898478
       4.361377,     0.06898811
        4.36333,     0.06890788
       4.365283,     0.06871983
       4.367236,     0.06864485
       4.369189,     0.06860831
       4.371142,     0.06874286
       4.373096,     0.06847365
       4.375049,     0.06817041
       4.377002,     0.06824951
       4.378955,     0.06839997
       4.380908,     0.06807155
       4.382861,     0.06782695
       4.384814,     0.06794623
       4.386767,     0.06811784
       4.388721,     0.06792627
       4.390674,     0.06745644
       4.392627,     0.06735627
        4.39458,     0.06749374
       4.396533,     0.06752406
       4.398486,     0.06743959
       4.400459,      0.0672057
       4.402412,     0.06709953
       4.404356,     0.06714422
       4.406309,     0.06716146
       4.408262,     0.06700099
       4.410215,     0.06681207
       4.412168,     0.06673423
       4.414121,     0.06664483
       4.416074,     0.06650602
       4.418027,     0.06635001
       4.419981,     0.06627303
       4.421934,     0.06630666
       4.423887,     0.06632578
        4.42584,     0.06617206
       4.427793,     0.06605801
       4.429746,     0.06595657
       4.431699,      0.0658984
       4.433652,     0.06584477
       4.435606,     0.06580749
       4.437559,     0.06557238
       4.439512,     0.06545091
       4.441465,     0.06548729
       4.443418,     0.06540868
       4.445371,     0.06533059
       4.447324,     0.06539383
       4.449277,     0.06534801
       4.451231,     0.06503835
       4.453184,     0.06488523
       4.455137,     0.06505694
        4.45709,     0.06502184
       4.459043,     0.06475636
       4.460996,     0.06456617
       4.462949,     0.06450017
       4.464902,     0.06439865
       4.466856,     0.06443418
       4.468818,     0.06438003
       4.470771,     0.06427307
       4.472724,     0.06409239
       4.474678,     0.06392957
       4.476631,     0.06390581
       4.478584,     0.06384616
       4.480537,     0.06384376
        4.48249,     0.06381314
       4.484443,     0.06371197
       4.486396,      0.0634816
       4.488349,     0.06340637
       4.490303,     0.06348541
       4.492256,     0.06335381
       4.494209,      0.0631959
       4.496162,     0.06309934
       4.498115,     0.06313792
       4.500068,     0.06312153
       4.502021,     0.06305148
       4.503974,     0.06291318
       4.505928,     0.06268346
       4.507881,     0.06263394
       4.509834,     0.06255571
       4.511787,     0.06227293
        4.51374,     0.06215262
       4.515693,     0.06228394
       4.517646,     0.06231275
       4.519599,     0.06226817
       4.521553,     0.06218747
       4.523506,     0.06205882
       4.525459,     0.06176026
       4.527412,     0.06163783
       4.529365,     0.06154034
       4.531318,     0.06148857
       4.533271,     0.06154649
       4.535234,     0.06148311
       4.537188,     0.06137278
       4.539141,     0.06114376
       4.541094,     0.06104362
       4.543047,     0.06098315
          4.545,     0.06103764
       4.546953,     0.06099757
       4.548906,     0.06094429
       4.550859,     0.06078744
       4.552813,     0.06077805
       4.554766,     0.06075981
       4.556719,     0.06059778
       4.558662,     0.06042059
       4.560625,       0.060335
       4.562578,     0.06028999
       4.564531,     0.06016576
       4.566484,     0.06016671
       4.568438,     0.05998207
       4.570391,     0.05980437
       4.572344,     0.05978503
       4.574297,     0.05976526
        4.57625,     0.05971045
       4.578203,     0.05960742
       4.580156,     0.05952065
       4.582109,     0.05940519
       4.584063,     0.05939692
       4.586016,     0.05935625
       4.587969,      0.0592979
       4.589922,     0.05919736
       4.591875,     0.05901899
       4.593828,     0.05882372
       4.595781,       0.058869
       4.597734,     0.05897303
       4.599688,     0.05890268
        4.60165,     0.05879181
       4.603603,     0.05873233
       4.605556,     0.05869595
        4.60751,     0.05863371
       4.609463,     0.05855095
       4.611416,     0.05835136
       4.613369,     0.05810983
       4.615322,     0.05799966
       4.617275,       0.058007
       4.619228,     0.05799053
       4.621181,     0.05782101
       4.623135,     0.05763483
       4.625088,     0.05778051
       4.627041,     0.05792177
       4.628994,     0.05797891
       4.630947,     0.05786282
         4.6329,     0.05757748
       4.634853,     0.05746677
       4.636806,     0.05746001
        4.63876,     0.05732884
       4.640713,     0.05734215
       4.642666,     0.05734988
       4.644619,     0.05724743
       4.646572,     0.05713339
       4.648525,     0.05707198
       4.650478,     0.05714544
       4.652431,     0.05738136
       4.654385,     0.05739017
       4.656338,     0.05740957
       4.658291,     0.05725918
       4.660244,     0.05683083
       4.662197,     0.05648198
        4.66415,     0.05664309
       4.666103,     0.05714906
       4.668056,     0.05705312
        4.67001,     0.05658929
       4.671973,     0.05629181
       4.673926,     0.05624698
       4.675879,     0.05635256
       4.677832,     0.05657279
       4.679785,     0.05664877
       4.681738,     0.05630064
       4.683692,     0.05581694
       4.685645,     0.05578727
       4.687598,     0.05611287
       4.689551,      0.0563571
       4.691504,     0.05619923
       4.693457,     0.05589789
        4.69541,     0.05579323
       4.697363,     0.05574615
       4.699317,     0.05575294
        4.70127,      0.0555762
       4.703223,     0.05573687
       4.705176,     0.05596741
       4.707129,     0.05597249
       4.709082,     0.05599066
       4.711035,     0.05573933
       4.712988,     0.05551587
       4.714942,     0.05540245
       4.716895,     0.05550512
       4.718848,     0.05555795
        4.72081,     0.05571902
       4.722764,     0.05566174
       4.724717,     0.05549831
        4.72667,     0.05531343
       4.728623,     0.05536872
       4.730576,     0.05561371
       4.732529,     0.05551704
       4.734482,     0.05504986
       4.736435,     0.05469982
       4.738389,      0.0545693
       4.740342,     0.05468114
       4.742295,     0.05523634
       4.744248,     0.05561259
       4.746201,     0.05570024
       4.748154,      0.0552917
       4.750107,     0.05478639
        4.75206,     0.05463688
       4.754014,       0.055021
       4.755967,      0.0555669
        4.75792,     0.05575326
       4.759873,     0.05556241
       4.761826,     0.05535632
       4.763779,     0.05535259
       4.765732,     0.05550753
       4.767685,     0.05590748
       4.769639,     0.05632377
       4.771592,     0.05555184
       4.773545,     0.05455976
       4.775498,     0.05401036
       4.777442,     0.05431828
       4.779395,     0.05504114
       4.781348,     0.05574339
       4.783301,     0.05606167
       4.785254,     0.05557826
       4.787207,     0.05461529
        4.78916,      0.0535572
       4.791113,     0.05317419
       4.793067,     0.05336517
        4.79502,     0.05378057
       4.796973,     0.05424042
       4.798926,     0.05450104
       4.800879,     0.05444254
       4.802852,      0.0543572
       4.804805,     0.05419311
       4.806758,     0.05416961
       4.808711,     0.05441151
       4.810664,     0.05462956
       4.812617,      0.0545035
        4.81457,     0.05422182
       4.816524,     0.05436363
       4.818477,     0.05463305
        4.82043,     0.05489416
       4.822383,     0.05492029
       4.824336,     0.05429234
       4.826289,     0.05396504
       4.828242,     0.05415159
       4.830195,     0.05432868
       4.832149,     0.05475811
       4.834092,     0.05507498
       4.836045,     0.05516534
       4.837998,      0.0552036
       4.839951,      0.0556476
       4.841904,     0.05612316
       4.843857,      0.0564285
        4.84581,     0.05666249
       4.847764,      0.0565314
       4.849717,     0.05698139
        4.85167,      0.0577736
       4.853623,     0.05813814
       4.855576,      0.0584415
       4.857529,     0.05857045
       4.859482,     0.05893718
       4.861435,     0.05993152
       4.863389,     0.06021208
       4.865342,     0.05983373
       4.867295,     0.05954046
       4.869248,     0.05997834
       4.871201,     0.06021944
       4.873154,     0.06064911
       4.875107,     0.06016019
        4.87706,     0.06040233
       4.879014,     0.06075259
       4.880986,     0.06113974
       4.882939,     0.06173055
       4.884892,     0.06258763
       4.886846,     0.06265619
       4.888799,     0.06298851
       4.890742,     0.06351403
       4.892695,     0.06428961
       4.894649,     0.06456921
       4.896602,     0.06451792
       4.898555,     0.06416947
       4.900508,     0.06452624
       4.902461,     0.06591976
       4.904414,     0.06747709
       4.906367,       0.068839
        4.90832,     0.06941976
       4.910274,     0.06952737
       4.912227,     0.06947953
        4.91418,     0.07009623
       4.916133,     0.07091593
       4.918086,     0.07165764
       4.920039,     0.07245478
       4.921992,     0.07267042
       4.923945,     0.07344078
       4.925899,     0.07420047
       4.927852,     0.07483523
       4.929805,     0.07521685
       4.931758,     0.07552116
       4.933711,     0.07563655
       4.935664,     0.07579401
       4.937617,     0.07577298
        4.93957,      0.0748667
       4.941524,     0.07263123
       4.943477,     0.06567084
        4.94543,     0.05477643
       4.947383,     0.05983463
       4.949346,     0.06311706
       4.951299,     0.05519954
       4.953252,     0.06283671
       4.955205,     0.05666472
       4.957158,     0.06052077
       4.959111,     0.05772162
       4.961064,     0.05927115
       4.963017,      0.0583463
       4.964971,      0.0585798
       4.966924,     0.05857549
       4.968877,     0.05835724
        4.97083,     0.05834298
       4.972783,     0.05830703
       4.974736,      0.0581926
       4.976689,      0.0584059
       4.978642,     0.05798964
       4.980596,     0.05838749
       4.982549,       0.057866
       4.984502,     0.05832472
       4.986455,     0.05774195
       4.988408,     0.05820069
       4.990361,     0.05765232
       4.992314,     0.05803548
       4.994267,     0.05764528
       4.996221,     0.05784871
       4.998174,     0.05767288
       5.000127,     0.05779606
        5.00208,     0.05753587
       5.004033,     0.05767121
       5.005986,     0.05750347
       5.007939,     0.05746933
       5.009902,     0.05748871
       5.011856,     0.05742537
       5.013809,     0.05730983
       5.015762,     0.05736306
       5.017715,     0.05729229
       5.019668,      0.0571504
       5.021621,     0.05724492
       5.023574,     0.05717257
       5.025527,     0.05707685
       5.027481,      0.0570959
       5.029434,     0.05702668
       5.031387,     0.05694409
        5.03334,     0.05686928
       5.035293,     0.05693443
       5.037246,     0.05683447
       5.039199,     0.05675598
       5.041152,     0.05674804
       5.043106,     0.05666681
       5.045059,     0.05665322
       5.047012,     0.05659796
       5.048965,     0.05654451
       5.050918,     0.05644559
       5.052871,     0.05647648
       5.054824,     0.05642515
       5.056777,     0.05634562
       5.058731,     0.05638875
       5.060684,     0.05627824
       5.062637,     0.05622711
        5.06459,     0.05630563
       5.066543,        0.05616
       5.068496,     0.05614121
       5.070449,     0.05610184
       5.072412,     0.05596501
       5.074365,     0.05606276
       5.076318,     0.05596532
       5.078271,     0.05582219
       5.080225,     0.05594356
       5.082178,     0.05586891
       5.084131,     0.05574122
       5.086084,     0.05578613
       5.088037,     0.05573604
        5.08999,     0.05573494
       5.091943,     0.05559787
       5.093896,     0.05557117
        5.09585,     0.05562899
       5.097803,     0.05543468
       5.099756,     0.05547825
       5.101709,     0.05544395
       5.103662,     0.05530959
       5.105615,     0.05540112
       5.107568,     0.05526626
       5.109521,     0.05523106
       5.111475,      0.0552853
       5.113428,     0.05516743
       5.115381,     0.05512485
       5.117334,     0.05507388
       5.119287,     0.05506516
        5.12124,     0.05502776
       5.123193,     0.05493416
       5.125146,     0.05496186
         5.1271,     0.05488222
       5.129053,     0.05480753
       5.131006,     0.05483957
       5.132959,     0.05478816
       5.134912,      0.0546332
       5.136875,      0.0546547
       5.138828,     0.05466861
       5.140781,     0.05457098
       5.142735,     0.05458097
       5.144688,     0.05452331
       5.146641,     0.05446743
       5.148594,     0.05447444
       5.150547,     0.05441867
         5.1525,     0.05436216
       5.154453,     0.05427678
       5.156406,     0.05437036
        5.15836,     0.05415495
       5.160313,     0.05419238
       5.162266,     0.05421779
       5.164219,     0.05398265
       5.166172,     0.05406847
       5.168125,     0.05403664
       5.170078,     0.05390193
       5.172031,     0.05390291
       5.173985,     0.05399546
       5.175938,     0.05386471
       5.177891,     0.05379259
       5.179844,     0.05377175
       5.181797,     0.05379764
        5.18375,     0.05358174
       5.185703,     0.05368414
       5.187656,     0.05369925
        5.18961,     0.05345535
       5.191563,      0.0535127
       5.193516,     0.05358998
       5.195469,      0.0533993
       5.197422,     0.05340163
